videoID,personName,imageHeight,imageWidth,videoDuration,averageFaceSize,numVideosForPerson
Andrea_Bocelli_2,Andrea_Bocelli,264.0,249.0,79.0,129.734177215,3.0
Andrea_Bocelli_3,Andrea_Bocelli,335.0,272.0,47.0,136.446808511,3.0
Andy_Roddick_2,Andy_Roddick,259.0,227.0,47.0,117.63829787200001,3.0
Andy_Roddick_4,Andy_Roddick,173.0,148.0,120.0,81.1666666667,3.0
Andy_Roddick_5,Andy_Roddick,148.0,121.0,47.0,66.1489361702,3.0
Andy_Rooney_1,Andy_Rooney,264.0,233.0,86.0,127.0,3.0
Andy_Rooney_2,Andy_Rooney,136.0,122.0,175.0,57.737142857100004,3.0
Andy_Rooney_5,Andy_Rooney,175.0,141.0,240.0,64.7125,3.0
Angel_Lockward_3,Angel_Lockward,168.0,149.0,240.0,70.525,3.0
Angel_Lockward_4,Angel_Lockward,317.0,254.0,67.0,124.313432836,3.0
Angel_Lockward_5,Angel_Lockward,296.0,285.0,47.0,156.808510638,3.0
Angela_Bassett_2,Angela_Bassett,128.0,104.0,82.0,53.9146341463,3.0
Angela_Bassett_3,Angela_Bassett,213.0,185.0,135.0,86.05185185190001,3.0
Angela_Bassett_4,Angela_Bassett,169.0,211.0,240.0,81.5583333333,3.0
Angelo_Reyes_2,Angelo_Reyes,240.0,213.0,51.0,106.470588235,3.0
Angelo_Reyes_3,Angelo_Reyes,240.0,224.0,55.0,131.12727272700002,3.0
Angelo_Reyes_5,Angelo_Reyes,146.0,142.0,94.0,66.92553191489999,3.0
Baburam_Bhattari_0,Baburam_Bhattari,139.0,137.0,240.0,57.3791666667,3.0
Baburam_Bhattari_2,Baburam_Bhattari,175.0,158.0,47.0,77.6170212766,3.0
Baburam_Bhattari_3,Baburam_Bhattari,326.0,296.0,91.0,140.89010989,3.0
Barbara_Boxer_1,Barbara_Boxer,350.0,317.0,101.0,149.801980198,3.0
Barbara_Boxer_4,Barbara_Boxer,190.0,163.0,59.0,84.2203389831,3.0
Barbara_Boxer_5,Barbara_Boxer,152.0,128.0,80.0,69.8,3.0
Ben_Kingsley_1,Ben_Kingsley,115.0,110.0,71.0,41.661971831,3.0
Ben_Kingsley_2,Ben_Kingsley,181.0,240.0,240.0,70.1083333333,3.0
Ben_Kingsley_5,Ben_Kingsley,136.0,120.0,84.0,61.9523809524,3.0
Benedita_da_Silva_1,Benedita_da_Silva,201.0,174.0,167.0,79.9161676647,3.0
Benedita_da_Silva_2,Benedita_da_Silva,305.0,313.0,47.0,156.29787234,3.0
Benedita_da_Silva_5,Benedita_da_Silva,224.0,205.0,79.0,105.734177215,3.0
Benjamin_McKenzie_3,Benjamin_McKenzie,163.0,136.0,87.0,61.7816091954,3.0
Benjamin_McKenzie_4,Benjamin_McKenzie,275.0,254.0,91.0,139.065934066,3.0
Benjamin_McKenzie_5,Benjamin_McKenzie,216.0,185.0,42.0,102.214285714,3.0
Beyonce_Knowles_0,Beyonce_Knowles,218.0,184.0,59.0,94.42372881360001,3.0
Beyonce_Knowles_3,Beyonce_Knowles,240.0,221.0,51.0,124.0,3.0
Beyonce_Knowles_5,Beyonce_Knowles,189.0,179.0,89.0,88.5280898876,3.0
Bianca_Jagger_2,Bianca_Jagger,348.0,272.0,75.0,158.826666667,3.0
Bianca_Jagger_3,Bianca_Jagger,240.0,185.0,240.0,76.6333333333,3.0
Bianca_Jagger_4,Bianca_Jagger,224.0,170.0,240.0,81.3041666667,3.0
Biljana_Plavsic_0,Biljana_Plavsic,316.0,291.0,240.0,134.545833333,3.0
Biljana_Plavsic_1,Biljana_Plavsic,360.0,345.0,240.0,172.85416666700002,3.0
Biljana_Plavsic_3,Biljana_Plavsic,424.0,384.0,115.0,218.38260869599998,3.0
Bill_Bradley_1,Bill_Bradley,200.0,181.0,47.0,98.4042553191,3.0
Bill_Bradley_3,Bill_Bradley,282.0,240.0,240.0,125.34166666700001,3.0
Bill_Bradley_5,Bill_Bradley,155.0,157.0,240.0,59.6458333333,3.0
Bill_Clinton_0,Bill_Clinton,111.0,100.0,240.0,44.9708333333,3.0
Bill_Clinton_1,Bill_Clinton,232.0,216.0,115.0,105.313043478,3.0
Bill_Clinton_5,Bill_Clinton,211.0,196.0,42.0,89.35714285709999,3.0
Bill_Frist_0,Bill_Frist,215.0,176.0,90.0,101.355555556,3.0
Bill_Frist_1,Bill_Frist,219.0,197.0,99.0,101.888888889,3.0
Bill_Frist_2,Bill_Frist,216.0,192.0,117.0,90.8290598291,3.0
Cameron_Diaz_2,Cameron_Diaz,251.0,202.0,60.0,77.0833333333,3.0
Cameron_Diaz_4,Cameron_Diaz,180.0,185.0,240.0,70.8041666667,3.0
Cameron_Diaz_5,Cameron_Diaz,123.0,121.0,79.0,65.2658227848,3.0
Carey_Lowell_0,Carey_Lowell,240.0,291.0,181.0,150.287292818,3.0
Carey_Lowell_2,Carey_Lowell,262.0,317.0,130.0,179.1,3.0
Carey_Lowell_3,Carey_Lowell,171.0,180.0,47.0,78.3829787234,3.0
Carla_Gugino_1,Carla_Gugino,292.0,298.0,62.0,124.935483871,3.0
Carla_Gugino_3,Carla_Gugino,131.0,99.0,103.0,53.10679611649999,3.0
Carla_Gugino_5,Carla_Gugino,171.0,179.0,91.0,76.2637362637,3.0
Carlos_Ghosn_1,Carlos_Ghosn,203.0,221.0,161.0,88.5093167702,3.0
Carlos_Ghosn_2,Carlos_Ghosn,380.0,494.0,74.0,193.0,3.0
Carlos_Ghosn_4,Carlos_Ghosn,271.0,360.0,44.0,109.52272727299999,3.0
Carlos_Menem_0,Carlos_Menem,113.0,104.0,42.0,50.214285714300004,3.0
Carlos_Menem_2,Carlos_Menem,159.0,149.0,69.0,68.7101449275,3.0
Carlos_Menem_3,Carlos_Menem,136.0,110.0,65.0,62.2153846154,3.0
Carlos_Queiroz_0,Carlos_Queiroz,99.0,80.0,50.0,42.88,3.0
Carlos_Queiroz_1,Carlos_Queiroz,240.0,264.0,71.0,136.521126761,3.0
Carlos_Queiroz_5,Carlos_Queiroz,132.0,131.0,240.0,56.1416666667,3.0
Carrie-Anne_Moss_0,Carrie-Anne_Moss,320.0,418.0,191.0,150.429319372,3.0
Carrie-Anne_Moss_1,Carrie-Anne_Moss,240.0,208.0,122.0,103.13934426200001,3.0
Carrie-Anne_Moss_5,Carrie-Anne_Moss,238.0,195.0,78.0,106.58974359,3.0
Catriona_Le_May_Doan_1,Catriona_Le_May_Doan,314.0,350.0,240.0,147.0375,3.0
Catriona_Le_May_Doan_3,Catriona_Le_May_Doan,208.0,251.0,240.0,97.8875,3.0
Catriona_Le_May_Doan_4,Catriona_Le_May_Doan,178.0,163.0,240.0,83.8583333333,3.0
Celso_Amorim_1,Celso_Amorim,281.0,277.0,126.0,116.753968254,3.0
Celso_Amorim_4,Celso_Amorim,320.0,302.0,98.0,132.54081632700002,3.0
Celso_Amorim_5,Celso_Amorim,163.0,128.0,50.0,76.9,3.0
Celso_Lafer_0,Celso_Lafer,198.0,165.0,99.0,79.2222222222,3.0
Celso_Lafer_1,Celso_Lafer,191.0,208.0,137.0,76.72992700729999,3.0
Celso_Lafer_2,Celso_Lafer,138.0,132.0,92.0,64.152173913,3.0
Chadha_Gurinder_1,Chadha_Gurinder,184.0,229.0,93.0,69.8602150538,3.0
Chadha_Gurinder_2,Chadha_Gurinder,315.0,254.0,68.0,134.455882353,3.0
Chadha_Gurinder_5,Chadha_Gurinder,206.0,275.0,124.0,68.9435483871,3.0
Charles_Bronson_0,Charles_Bronson,240.0,264.0,103.0,149.51456310700001,3.0
Charles_Bronson_1,Charles_Bronson,274.0,288.0,55.0,145.272727273,3.0
Charles_Bronson_5,Charles_Bronson,232.0,157.0,43.0,82.6279069767,3.0
Charlie_Coles_0,Charlie_Coles,227.0,201.0,240.0,101.70416666700001,3.0
Charlie_Coles_1,Charlie_Coles,154.0,121.0,46.0,61.652173913,3.0
Charlie_Coles_2,Charlie_Coles,157.0,138.0,240.0,75.875,3.0
Charlize_Theron_1,Charlize_Theron,135.0,104.0,111.0,53.41441441439999,3.0
Charlize_Theron_3,Charlize_Theron,171.0,128.0,42.0,62.928571428599994,3.0
Charlize_Theron_5,Charlize_Theron,320.0,339.0,44.0,191.704545455,3.0
Charlotte_Casiraghi_0,Charlotte_Casiraghi,240.0,320.0,129.0,172.20930232599997,3.0
Charlotte_Casiraghi_1,Charlotte_Casiraghi,186.0,217.0,240.0,85.2875,3.0
Charlotte_Casiraghi_2,Charlotte_Casiraghi,240.0,265.0,50.0,129.1,3.0
Chita_Rivera_0,Chita_Rivera,164.0,121.0,51.0,66.568627451,3.0
Chita_Rivera_1,Chita_Rivera,139.0,191.0,180.0,46.927777777799996,3.0
Chita_Rivera_3,Chita_Rivera,355.0,297.0,43.0,152.930232558,3.0
Chris_Cirino_2,Chris_Cirino,100.0,89.0,71.0,43.0,3.0
Chris_Cirino_3,Chris_Cirino,147.0,132.0,43.0,65.0465116279,3.0
Chris_Cirino_5,Chris_Cirino,172.0,174.0,91.0,63.747252747299996,3.0
Chris_Cooper_0,Chris_Cooper,199.0,163.0,240.0,85.6791666667,3.0
Chris_Cooper_3,Chris_Cooper,198.0,176.0,240.0,89.8375,3.0
Chris_Cooper_4,Chris_Cooper,102.0,95.0,59.0,55.9830508475,3.0
Chris_Noth_0,Chris_Noth,207.0,179.0,95.0,86.2526315789,3.0
Chris_Noth_1,Chris_Noth,268.0,323.0,51.0,168.607843137,3.0
Chris_Noth_3,Chris_Noth,226.0,190.0,131.0,103.27480916,3.0
Chris_Rock_0,Chris_Rock,147.0,165.0,240.0,56.4708333333,3.0
Chris_Rock_1,Chris_Rock,155.0,131.0,60.0,58.6666666667,3.0
Chris_Rock_2,Chris_Rock,103.0,99.0,59.0,40.2203389831,3.0
Christine_Ebersole_0,Christine_Ebersole,205.0,163.0,43.0,90.4651162791,3.0
Christine_Ebersole_2,Christine_Ebersole,147.0,120.0,48.0,63.1458333333,3.0
Christine_Ebersole_5,Christine_Ebersole,227.0,190.0,108.0,88.00925925930001,3.0
Christopher_Amolsch_2,Christopher_Amolsch,254.0,233.0,240.0,128.766666667,3.0
Christopher_Amolsch_4,Christopher_Amolsch,287.0,239.0,48.0,136.52083333299998,3.0
Christopher_Amolsch_5,Christopher_Amolsch,306.0,287.0,127.0,144.220472441,3.0
Christopher_Reeve_1,Christopher_Reeve,172.0,186.0,72.0,70.56944444439999,3.0
Christopher_Reeve_2,Christopher_Reeve,309.0,259.0,60.0,151.4,3.0
Christopher_Reeve_4,Christopher_Reeve,171.0,159.0,52.0,84.9230769231,3.0
Chuck_Woolery_1,Chuck_Woolery,104.0,85.0,131.0,43.3358778626,3.0
Chuck_Woolery_2,Chuck_Woolery,171.0,197.0,66.0,77.6060606061,3.0
Chuck_Woolery_4,Chuck_Woolery,144.0,159.0,45.0,64.1777777778,3.0
Cindy_Crawford_0,Cindy_Crawford,295.0,195.0,47.0,105.574468085,3.0
Cindy_Crawford_3,Cindy_Crawford,215.0,239.0,67.0,84.8656716418,3.0
Cindy_Crawford_5,Cindy_Crawford,259.0,243.0,155.0,116.561290323,3.0
Cindy_Klassen_0,Cindy_Klassen,207.0,185.0,47.0,85.170212766,3.0
Cindy_Klassen_3,Cindy_Klassen,275.0,259.0,107.0,126.93457943899999,3.0
Cindy_Klassen_4,Cindy_Klassen,235.0,238.0,240.0,98.9291666667,3.0
Claire_Danes_3,Claire_Danes,171.0,206.0,47.0,79.9361702128,3.0
Claire_Danes_4,Claire_Danes,205.0,205.0,127.0,98.25196850389999,3.0
Claire_Danes_5,Claire_Danes,187.0,186.0,55.0,94.8727272727,3.0
Clive_Lloyd_3,Clive_Lloyd,270.0,218.0,212.0,113.297169811,3.0
Clive_Lloyd_4,Clive_Lloyd,223.0,185.0,240.0,99.77916666670001,3.0
Clive_Lloyd_5,Clive_Lloyd,240.0,217.0,167.0,106.95808383200001,3.0
Colin_Powell_1,Colin_Powell,167.0,126.0,100.0,70.08,3.0
Colin_Powell_4,Colin_Powell,183.0,222.0,71.0,93.7887323944,3.0
Colin_Powell_5,Colin_Powell,255.0,227.0,59.0,106.423728814,3.0
Conan_OBrien_0,Conan_OBrien,208.0,164.0,47.0,91.9787234043,3.0
Conan_OBrien_1,Conan_OBrien,178.0,133.0,55.0,67.6181818182,3.0
Conan_OBrien_5,Conan_OBrien,112.0,168.0,51.0,49.2156862745,3.0
Cristina_Fernandez_3,Cristina_Fernandez,207.0,169.0,240.0,70.3291666667,3.0
Cristina_Fernandez_4,Cristina_Fernandez,96.0,80.0,68.0,44.6176470588,3.0
Cristina_Fernandez_5,Cristina_Fernandez,98.0,85.0,55.0,43.6181818182,3.0
Cristina_Saralegui_0,Cristina_Saralegui,185.0,153.0,101.0,68.5544554455,3.0
Cristina_Saralegui_3,Cristina_Saralegui,200.0,168.0,240.0,86.5625,3.0
Cristina_Saralegui_5,Cristina_Saralegui,187.0,192.0,127.0,85.811023622,3.0
Daisy_Fuentes_2,Daisy_Fuentes,156.0,121.0,240.0,51.6291666667,3.0
Daisy_Fuentes_3,Daisy_Fuentes,147.0,143.0,91.0,64.79120879119999,3.0
Daisy_Fuentes_4,Daisy_Fuentes,156.0,153.0,47.0,73.04255319149999,3.0
Dan_Ackroyd_0,Dan_Ackroyd,226.0,184.0,240.0,91.02916666670001,3.0
Dan_Ackroyd_2,Dan_Ackroyd,163.0,224.0,215.0,69.7069767442,3.0
Dan_Ackroyd_3,Dan_Ackroyd,240.0,261.0,117.0,126.564102564,3.0
Daniel_Radcliffe_0,Daniel_Radcliffe,128.0,101.0,57.0,52.526315789499996,3.0
Daniel_Radcliffe_2,Daniel_Radcliffe,212.0,169.0,70.0,87.41428571430001,3.0
Daniel_Radcliffe_5,Daniel_Radcliffe,240.0,240.0,87.0,124.28735632200001,3.0
Daniell_Sunjata_1,Daniell_Sunjata,221.0,227.0,240.0,107.8,3.0
Daniell_Sunjata_2,Daniell_Sunjata,238.0,200.0,208.0,94.12019230770001,3.0
Daniell_Sunjata_4,Daniell_Sunjata,268.0,239.0,159.0,122.08176100600001,3.0
Danny_Glover_1,Danny_Glover,171.0,165.0,43.0,70.2325581395,3.0
Danny_Glover_3,Danny_Glover,204.0,181.0,123.0,94.0081300813,3.0
Danny_Glover_5,Danny_Glover,100.0,94.0,73.0,41.7671232877,3.0
Dave_Campo_1,Dave_Campo,144.0,133.0,55.0,52.509090909099996,3.0
Dave_Campo_2,Dave_Campo,268.0,222.0,55.0,99.5272727273,3.0
Dave_Campo_3,Dave_Campo,167.0,144.0,71.0,64.5633802817,3.0
Ed_Rendell_0,Ed_Rendell,283.0,276.0,229.0,125.51528384299999,3.0
Ed_Rendell_2,Ed_Rendell,195.0,189.0,153.0,83.0130718954,3.0
Ed_Rendell_5,Ed_Rendell,184.0,141.0,240.0,85.8375,3.0
Ed_Smart_1,Ed_Smart,270.0,382.0,221.0,152.171945701,3.0
Ed_Smart_3,Ed_Smart,267.0,211.0,66.0,105.621212121,3.0
Ed_Smart_5,Ed_Smart,195.0,157.0,72.0,92.625,3.0
Eduardo_Duhalde_0,Eduardo_Duhalde,299.0,275.0,223.0,121.19282511200001,3.0
Eduardo_Duhalde_1,Eduardo_Duhalde,319.0,254.0,64.0,130.140625,3.0
Eduardo_Duhalde_3,Eduardo_Duhalde,187.0,152.0,55.0,74.3272727273,3.0
Elaine_Chao_0,Elaine_Chao,127.0,110.0,63.0,51.476190476199996,3.0
Elaine_Chao_2,Elaine_Chao,187.0,149.0,240.0,78.8958333333,3.0
Elaine_Chao_5,Elaine_Chao,263.0,218.0,115.0,115.747826087,3.0
Elaine_Stritch_1,Elaine_Stritch,150.0,132.0,91.0,60.8131868132,3.0
Elaine_Stritch_4,Elaine_Stritch,205.0,207.0,150.0,92.22,3.0
Elaine_Stritch_5,Elaine_Stritch,156.0,126.0,49.0,65.4489795918,3.0
Elijah_Wood_0,Elijah_Wood,240.0,249.0,240.0,123.25,3.0
Elijah_Wood_1,Elijah_Wood,172.0,169.0,63.0,82.253968254,3.0
Elijah_Wood_3,Elijah_Wood,206.0,180.0,49.0,91.7551020408,3.0
Elizabeth_Dole_0,Elizabeth_Dole,207.0,173.0,96.0,85.7395833333,3.0
Elizabeth_Dole_1,Elizabeth_Dole,337.0,261.0,50.0,147.36,3.0
Elizabeth_Dole_3,Elizabeth_Dole,191.0,168.0,43.0,85.511627907,3.0
Elizabeth_Shue_0,Elizabeth_Shue,198.0,197.0,51.0,88.2156862745,3.0
Elizabeth_Shue_2,Elizabeth_Shue,234.0,207.0,107.0,69.9439252336,3.0
Elizabeth_Shue_4,Elizabeth_Shue,200.0,203.0,73.0,84.095890411,3.0
Ellen_DeGeneres_1,Ellen_DeGeneres,180.0,189.0,187.0,78.5347593583,3.0
Ellen_DeGeneres_4,Ellen_DeGeneres,119.0,99.0,63.0,52.873015873,3.0
Ellen_DeGeneres_5,Ellen_DeGeneres,139.0,138.0,71.0,58.3521126761,3.0
Elmar_Brok_0,Elmar_Brok,220.0,175.0,240.0,93.525,3.0
Elmar_Brok_2,Elmar_Brok,188.0,176.0,195.0,80.65641025640001,3.0
Elmar_Brok_3,Elmar_Brok,107.0,96.0,78.0,45.1923076923,3.0
Elsa_Zylberstein_0,Elsa_Zylberstein,231.0,205.0,72.0,76.125,3.0
Elsa_Zylberstein_1,Elsa_Zylberstein,223.0,222.0,151.0,110.61589404,3.0
Elsa_Zylberstein_4,Elsa_Zylberstein,211.0,170.0,107.0,93.308411215,3.0
Emile_Lahoud_0,Emile_Lahoud,140.0,137.0,71.0,64.3661971831,3.0
Emile_Lahoud_3,Emile_Lahoud,164.0,126.0,219.0,60.6621004566,3.0
Emile_Lahoud_4,Emile_Lahoud,279.0,222.0,240.0,105.754166667,3.0
Emma_Nicholson_1,Emma_Nicholson,199.0,180.0,60.0,75.7333333333,3.0
Emma_Nicholson_2,Emma_Nicholson,123.0,101.0,43.0,53.511627907,3.0
Emma_Nicholson_3,Emma_Nicholson,200.0,191.0,240.0,52.35,3.0
Eric_Benet_0,Eric_Benet,308.0,240.0,136.0,121.588235294,3.0
Eric_Benet_1,Eric_Benet,238.0,276.0,200.0,121.11,3.0
Eric_Benet_3,Eric_Benet,187.0,164.0,55.0,86.27272727270001,3.0
Erin_Hershey_Presley_1,Erin_Hershey_Presley,240.0,240.0,51.0,150.843137255,3.0
Erin_Hershey_Presley_3,Erin_Hershey_Presley,229.0,218.0,43.0,114.558139535,3.0
Erin_Hershey_Presley_4,Erin_Hershey_Presley,228.0,224.0,89.0,115.078651685,3.0
Ernest_Hollings_0,Ernest_Hollings,188.0,163.0,240.0,89.7291666667,3.0
Ernest_Hollings_1,Ernest_Hollings,104.0,104.0,51.0,46.2745098039,3.0
Ernest_Hollings_2,Ernest_Hollings,260.0,202.0,139.0,106.64028777,3.0
Estelle_Morris_1,Estelle_Morris,270.0,285.0,56.0,157.035714286,3.0
Estelle_Morris_2,Estelle_Morris,151.0,126.0,68.0,70.4705882353,3.0
Estelle_Morris_3,Estelle_Morris,210.0,200.0,63.0,89.7619047619,3.0
Eunice_Barber_0,Eunice_Barber,270.0,383.0,79.0,216.367088608,3.0
Eunice_Barber_1,Eunice_Barber,128.0,105.0,147.0,57.9795918367,3.0
Eunice_Barber_5,Eunice_Barber,204.0,163.0,49.0,87.5102040816,3.0
Fernando_Henrique_Cardoso_0,Fernando_Henrique_Cardoso,147.0,115.0,43.0,58.20930232560001,3.0
Fernando_Henrique_Cardoso_2,Fernando_Henrique_Cardoso,318.0,301.0,240.0,151.954166667,3.0
Fernando_Henrique_Cardoso_3,Fernando_Henrique_Cardoso,211.0,189.0,240.0,82.8375,3.0
Fernando_Sanz_3,Fernando_Sanz,266.0,224.0,240.0,127.35,3.0
Fernando_Sanz_4,Fernando_Sanz,119.0,95.0,67.0,55.0895522388,3.0
Fernando_Sanz_5,Fernando_Sanz,270.0,291.0,46.0,151.630434783,3.0
Fidel_Castro_Daiz-Balart_1,Fidel_Castro_Daiz-Balart,191.0,147.0,68.0,76.2794117647,3.0
Fidel_Castro_Daiz-Balart_3,Fidel_Castro_Daiz-Balart,184.0,154.0,51.0,76.0196078431,3.0
Fidel_Castro_Daiz-Balart_4,Fidel_Castro_Daiz-Balart,212.0,180.0,67.0,92.8656716418,3.0
Flavia_Pennetta_3,Flavia_Pennetta,199.0,158.0,103.0,91.4174757282,3.0
Flavia_Pennetta_4,Flavia_Pennetta,215.0,179.0,60.0,81.25,3.0
Flavia_Pennetta_5,Flavia_Pennetta,132.0,122.0,45.0,52.111111111099994,3.0
Florecita_Cobian_0,Florecita_Cobian,157.0,136.0,83.0,66.3975903614,3.0
Florecita_Cobian_1,Florecita_Cobian,166.0,137.0,57.0,55.8947368421,3.0
Florecita_Cobian_2,Florecita_Cobian,209.0,202.0,136.0,93.82352941180001,3.0
Frances_Fisher_2,Frances_Fisher,144.0,117.0,119.0,58.83193277310001,3.0
Frances_Fisher_3,Frances_Fisher,160.0,128.0,152.0,63.5197368421,3.0
Frances_Fisher_4,Frances_Fisher,272.0,280.0,75.0,140.106666667,3.0
Frank_Beamer_0,Frank_Beamer,356.0,296.0,59.0,153.271186441,3.0
Frank_Beamer_2,Frank_Beamer,179.0,159.0,91.0,79.2197802198,3.0
Frank_Beamer_3,Frank_Beamer,292.0,233.0,47.0,132.361702128,3.0
Frank_Keating_3,Frank_Keating,162.0,126.0,240.0,65.3541666667,3.0
Frank_Keating_4,Frank_Keating,152.0,122.0,61.0,59.5573770492,3.0
Frank_Keating_5,Frank_Keating,173.0,163.0,79.0,80.5696202532,3.0
Frank_Solich_1,Frank_Solich,320.0,335.0,47.0,182.531914894,3.0
Frank_Solich_2,Frank_Solich,192.0,147.0,89.0,85.4157303371,3.0
Frank_Solich_3,Frank_Solich,200.0,180.0,63.0,94.20634920629999,3.0
GL_Peiris_0,GL_Peiris,92.0,74.0,79.0,41.6202531646,3.0
GL_Peiris_1,GL_Peiris,123.0,90.0,240.0,49.8458333333,3.0
GL_Peiris_3,GL_Peiris,116.0,121.0,195.0,49.220512820500005,3.0
Gary_Bettman_1,Gary_Bettman,218.0,190.0,43.0,78.1395348837,3.0
Gary_Bettman_3,Gary_Bettman,301.0,308.0,143.0,155.846153846,3.0
Gary_Bettman_4,Gary_Bettman,92.0,77.0,121.0,45.2396694215,3.0
Gary_Coleman_3,Gary_Coleman,315.0,264.0,83.0,128.638554217,3.0
Gary_Coleman_4,Gary_Coleman,312.0,330.0,63.0,163.428571429,3.0
Gary_Coleman_5,Gary_Coleman,191.0,165.0,43.0,84.3488372093,3.0
Gary_Condit_0,Gary_Condit,154.0,148.0,131.0,68.3511450382,3.0
Gary_Condit_1,Gary_Condit,175.0,173.0,81.0,73.3703703704,3.0
Gary_Condit_3,Gary_Condit,300.0,259.0,51.0,143.0,3.0
Gene_Hackman_2,Gene_Hackman,220.0,213.0,51.0,102.392156863,3.0
Gene_Hackman_3,Gene_Hackman,131.0,142.0,43.0,52.883720930200006,3.0
Gene_Hackman_4,Gene_Hackman,261.0,317.0,175.0,125.171428571,3.0
Geoffrey_Rush_0,Geoffrey_Rush,152.0,131.0,101.0,61.3267326733,3.0
Geoffrey_Rush_1,Geoffrey_Rush,175.0,141.0,52.0,74.9230769231,3.0
Geoffrey_Rush_2,Geoffrey_Rush,304.0,261.0,43.0,142.441860465,3.0
George_Karl_1,George_Karl,270.0,334.0,111.0,144.432432432,3.0
George_Karl_2,George_Karl,240.0,320.0,205.0,154.31219512200002,3.0
George_Karl_5,George_Karl,226.0,320.0,87.0,163.701149425,3.0
Hanan_Ashrawi_1,Hanan_Ashrawi,178.0,154.0,240.0,88.6625,3.0
Hanan_Ashrawi_2,Hanan_Ashrawi,205.0,173.0,212.0,95.5896226415,3.0
Hanan_Ashrawi_4,Hanan_Ashrawi,178.0,137.0,240.0,67.4208333333,3.0
Harrison_Ford_1,Harrison_Ford,227.0,280.0,90.0,90.27777777780001,3.0
Harrison_Ford_2,Harrison_Ford,159.0,106.0,112.0,55.401785714300004,3.0
Harrison_Ford_5,Harrison_Ford,119.0,168.0,67.0,47.9701492537,3.0
Hassan_Nasrallah_3,Hassan_Nasrallah,188.0,127.0,56.0,74.7321428571,3.0
Hassan_Nasrallah_4,Hassan_Nasrallah,191.0,227.0,240.0,75.78333333329999,3.0
Hassan_Nasrallah_5,Hassan_Nasrallah,359.0,360.0,111.0,161.063063063,3.0
Irene_Kahn_0,Irene_Kahn,360.0,318.0,240.0,179.05833333299998,3.0
Irene_Kahn_3,Irene_Kahn,172.0,160.0,59.0,70.7796610169,3.0
Irene_Kahn_4,Irene_Kahn,360.0,352.0,90.0,193.6,3.0
Isabella_Rossellini_0,Isabella_Rossellini,208.0,174.0,67.0,91.9253731343,3.0
Isabella_Rossellini_1,Isabella_Rossellini,188.0,164.0,67.0,85.8955223881,3.0
Isabella_Rossellini_2,Isabella_Rossellini,144.0,144.0,71.0,59.676056338,3.0
Isabelle_Huppert_2,Isabelle_Huppert,101.0,95.0,240.0,51.2625,3.0
Isabelle_Huppert_3,Isabelle_Huppert,232.0,195.0,57.0,108.245614035,3.0
Isabelle_Huppert_4,Isabelle_Huppert,164.0,147.0,240.0,59.2458333333,3.0
Itzhak_Perlman_1,Itzhak_Perlman,407.0,345.0,43.0,184.76744186,3.0
Itzhak_Perlman_3,Itzhak_Perlman,218.0,250.0,79.0,101.27848101299999,3.0
Itzhak_Perlman_4,Itzhak_Perlman,119.0,109.0,78.0,52.3974358974,3.0
Jackie_Sherrill_2,Jackie_Sherrill,176.0,153.0,240.0,72.1458333333,3.0
Jackie_Sherrill_4,Jackie_Sherrill,167.0,163.0,240.0,75.4625,3.0
Jackie_Sherrill_5,Jackie_Sherrill,360.0,339.0,55.0,187.490909091,3.0
Jacqueline_Gold_0,Jacqueline_Gold,245.0,237.0,61.0,106.786885246,3.0
Jacqueline_Gold_2,Jacqueline_Gold,193.0,185.0,75.0,93.44,3.0
Jacqueline_Gold_3,Jacqueline_Gold,140.0,116.0,59.0,53.457627118599994,3.0
Jaime_Pressly_0,Jaime_Pressly,229.0,261.0,47.0,128.042553191,3.0
Jaime_Pressly_1,Jaime_Pressly,206.0,212.0,83.0,100.192771084,3.0
Jaime_Pressly_4,Jaime_Pressly,240.0,277.0,56.0,161.767857143,3.0
Jake_Gyllenhaal_0,Jake_Gyllenhaal,200.0,181.0,240.0,74.6166666667,3.0
Jake_Gyllenhaal_4,Jake_Gyllenhaal,316.0,286.0,67.0,136.805970149,3.0
Jake_Gyllenhaal_5,Jake_Gyllenhaal,165.0,147.0,111.0,70.5045045045,3.0
Jake_Plummer_2,Jake_Plummer,171.0,137.0,114.0,83.5877192982,3.0
Jake_Plummer_4,Jake_Plummer,133.0,106.0,112.0,66.0,3.0
Jake_Plummer_5,Jake_Plummer,152.0,122.0,83.0,74.0963855422,3.0
James_Lockhart_0,James_Lockhart,144.0,112.0,52.0,63.0384615385,3.0
James_Lockhart_1,James_Lockhart,320.0,325.0,240.0,175.08333333299998,3.0
James_Lockhart_5,James_Lockhart,176.0,144.0,240.0,76.3375,3.0
James_McPherson_0,James_McPherson,148.0,121.0,240.0,70.1166666667,3.0
James_McPherson_1,James_McPherson,227.0,253.0,104.0,80.6153846154,3.0
James_McPherson_2,James_McPherson,168.0,143.0,202.0,72.8415841584,3.0
Jane_Pauley_1,Jane_Pauley,174.0,153.0,43.0,72.3720930233,3.0
Jane_Pauley_3,Jane_Pauley,321.0,308.0,151.0,139.841059603,3.0
Jane_Pauley_4,Jane_Pauley,203.0,196.0,240.0,60.3958333333,3.0
Jane_Rooney_0,Jane_Rooney,132.0,111.0,83.0,57.6626506024,3.0
Jane_Rooney_1,Jane_Rooney,185.0,200.0,215.0,79.8744186047,3.0
